User_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status
1003538,M,39,0,C,2,1
1003539,F,27,4,A,1,1
1003540,M,24,17,B,2,1
1003541,M,33,3,C,1,1
1003542,M,28,15,C,1,0
1003543,M,31,17,C,2,1
1003544,F,33,4,B,3,1
1003545,M,41,12,B,2,0
1003546,M,27,20,B,3,0
1003547,M,37,16,A,2,0
1003548,M,46,7,C,1,1
1003549,F,39,7,C,4+,0
1003550,M,31,5,B,0,0
1003551,F,69,0,C,0,1
1003552,F,44,2,C,4+,0
1003553,M,43,16,C,0,1
1003554,M,30,15,C,1,1
1003555,M,60,7,C,1,0
1003556,M,34,17,C,1,1
1003557,M,23,5,B,0,1
1003558,M,25,17,A,3,0
1003559,M,25,4,C,2,0
1003560,F,26,6,B,4+,1
1003562,F,29,6,B,4+,0
1003563,M,28,2,A,3,0
1003564,M,30,11,C,4+,0
1003565,M,29,18,C,2,1
1003566,M,47,0,C,3,0
1003567,M,33,14,C,1,1
1003568,M,29,0,C,1,1
1003569,F,18,2,B,1,0
1003571,M,25,4,C,1,0
1003572,M,37,11,C,1,0
1003573,M,15,10,B,1,0
1003574,F,36,6,A,1,1
1003575,M,26,18,C,1,1
1003576,M,53,7,B,3,1
1003577,F,57,0,C,2,0
1003578,M,52,3,C,0,1
1003579,M,20,0,C,2,0
1003580,F,20,3,C,0,0
1003581,M,24,1,C,0,0
1003582,F,44,0,C,1,0
1003583,F,35,9,C,4+,0
1003584,M,25,0,C,4+,1
1003585,M,39,20,A,0,1
1003586,M,45,20,A,2,1
1003587,M,44,3,C,1,0
1003588,M,27,2,B,4+,0
1003589,F,50,0,B,1,1
1003590,F,18,15,A,1,0
1003591,M,38,6,C,1,0
1003592,F,72,2,B,2,1
1003593,F,29,9,C,1,0
1003594,M,15,0,B,0,0
1003595,M,27,0,C,2,0
1003596,F,40,4,A,3,0
1003597,M,27,17,C,1,1
1003598,M,62,1,A,2,0
1003599,M,26,16,C,3,0
1003600,M,36,20,B,4+,1
1003601,F,42,3,B,0,0
1003602,M,31,12,C,3,0
1003603,F,38,7,B,0,1
1003604,F,15,10,C,1,0
1003605,M,19,12,A,2,0
1003606,F,28,15,C,1,0
1003607,M,42,17,C,0,0
1003608,F,41,9,C,1,0
1003609,F,35,17,C,3,0
1003610,M,19,6,B,4+,0
1003611,M,30,2,C,4+,0
1003612,M,27,14,C,1,1
1003613,M,34,0,C,1,1
1003614,M,31,0,B,2,1
1003615,M,32,17,C,2,0
1003616,M,47,0,C,2,1
1003617,M,36,7,C,1,0
1003618,M,62,17,A,4+,1
1003619,M,51,16,B,3,1
1003620,M,26,7,A,1,0
1003621,M,25,4,B,3,0
1003622,M,24,1,B,2,1
1003623,M,36,11,C,1,0
1003624,M,30,12,B,0,1
1003625,M,18,10,B,1,0
1003626,M,35,17,B,3,0
1003627,F,39,1,C,2,1
1003628,M,28,7,B,4+,0
1003629,F,54,7,B,0,0
1003630,M,20,4,B,2,0
1003631,M,22,4,B,4+,0
1003632,M,52,11,C,4+,1
1003633,M,40,18,C,0,0
1003634,M,53,1,C,0,1
1003635,M,53,1,C,1,0
1003636,M,30,0,C,2,1
1003637,M,35,6,C,1,1
1003638,M,35,2,C,4+,0
1003639,M,24,4,C,1,0
1003640,M,45,7,C,2,1
1003641,M,30,0,B,1,0
1003642,F,29,7,B,1,0
1003643,M,30,17,C,1,0
1003644,F,35,11,A,2,1
1003645,M,44,17,C,4+,1
1003646,M,41,20,C,0,1
1003647,M,27,7,C,0,1
1003648,M,25,4,B,1,0
1003649,F,32,0,B,2,0
1003650,M,32,0,A,2,0
1003651,M,30,14,A,1,0
1003652,M,28,12,B,3,0
1003653,M,24,15,C,3,1
1003654,M,28,17,B,3,1
1003655,F,32,7,B,4+,0
1003656,F,50,5,C,3,1
1003657,M,19,17,C,3,0
1003658,F,26,7,C,4+,0
1003659,M,24,4,C,1,0
1003660,M,42,7,C,3,0
1003661,M,45,12,C,0,1
1003662,M,45,16,C,1,0
1003663,F,37,9,B,1,0
1003664,F,42,1,A,0,0
1003665,M,29,0,A,2,0
1003667,F,15,10,C,1,0
1003668,F,49,7,C,1,1
1003669,M,30,14,A,2,0
1003670,M,47,14,C,2,0
1003671,M,32,4,A,1,0
1003672,M,43,5,C,4+,0
1003673,M,35,2,B,1,0
1003675,M,43,7,B,3,0
1003676,F,44,12,B,3,1
1003677,F,33,12,C,1,0
1003678,M,34,0,A,0,0
1003679,M,33,4,A,2,0
1003680,F,28,1,C,1,0
1003681,M,28,7,B,3,0
1003682,F,52,1,C,2,0
1003683,M,33,2,B,3,1
1003684,M,35,17,C,4+,1
1003685,M,33,5,C,1,1
1003686,M,29,7,C,1,1
1003687,F,52,1,C,4+,0
1003688,M,25,6,B,1,0
1003689,M,34,0,C,1,1
1003690,M,22,0,B,2,0
1003691,M,28,7,B,1,1
1003692,M,44,17,C,3,1
1003693,M,26,15,B,1,1
1003694,M,26,12,C,3,1
1003695,M,30,2,A,2,0
1003696,M,38,7,C,3,0
1003697,M,29,15,B,1,0
1003698,M,30,7,B,0,0
1003699,F,69,3,C,3,1
1003700,M,33,14,B,2,0
1003701,M,43,1,B,3,0
1003702,M,41,15,C,1,1
1003703,M,24,12,C,0,0
1003704,F,38,0,C,4+,1
1003705,M,50,7,B,1,1
1003706,M,30,12,C,3,1
1003707,F,19,0,C,1,0
1003708,M,61,7,C,2,1
1003709,M,27,12,C,3,0
1003710,M,15,10,C,1,0
1003711,M,43,0,C,4+,1
1003712,M,28,17,C,4+,1
1003713,F,27,7,B,1,1
1003714,M,28,17,C,0,0
1003715,M,24,5,B,2,0
1003716,M,21,12,B,3,1
1003717,M,41,17,C,4+,0
1003718,M,54,17,C,1,0
1003719,M,26,1,C,3,1
1003720,M,50,7,C,1,0
1003721,M,33,15,C,2,1
1003722,M,29,18,C,4+,0
1003723,M,30,14,C,1,1
1003724,M,36,6,B,4+,0
1003725,M,22,4,C,3,0
1003726,M,33,17,C,3,1
1003727,M,44,7,B,1,0
1003728,M,19,4,B,1,0
1003729,M,23,4,A,2,0
1003730,M,29,1,C,1,0
1003731,M,29,17,C,2,0
1003732,M,28,17,B,0,1
1003733,M,24,4,C,1,0
1003734,M,19,4,C,1,0
1003735,M,33,0,B,0,0
1003736,M,45,1,C,1,1
1003737,M,30,14,C,3,0
1003738,M,48,7,C,0,1
1003739,M,59,11,C,1,0
1003740,M,24,5,A,1,0
1003741,M,35,0,C,1,0
1003742,M,28,0,B,0,1
1003743,F,40,7,B,2,1
1003744,M,30,0,C,1,0
1003745,F,29,9,C,4+,0
1003746,M,33,5,B,0,1
1003747,M,46,13,C,1,1
1003748,M,22,4,C,2,0
1003749,F,26,0,C,4+,0
1003750,F,22,4,C,2,1
1003751,F,38,12,B,4+,0
1003752,F,19,1,B,4+,0
1003753,M,28,7,C,0,1
1003754,M,73,7,C,1,1
1003755,F,55,14,C,1,1
1003756,M,21,12,B,4+,0
1003757,M,34,7,B,1,0
1003758,F,43,5,C,2,1
1003759,M,41,6,C,2,0
1003760,M,55,0,B,0,1
1003761,M,26,17,C,2,1
1003762,M,54,6,B,0,1
1003763,M,33,2,A,1,0
1003764,M,34,1,C,3,1
1003765,F,51,3,C,1,1
1003766,F,24,1,B,1,0
1003767,M,34,0,C,2,0
1003768,M,27,4,B,2,0
1003769,M,29,15,B,0,0
1003770,F,45,3,C,1,1
1003771,M,27,1,B,0,0
1003772,M,39,17,B,0,1
1003773,M,43,6,B,1,0
1003774,M,33,0,C,3,0
1003775,M,36,12,B,2,0
1003776,F,33,4,B,0,0
1003777,M,22,4,B,0,0
1003778,M,32,0,B,4+,1
1003779,F,49,2,C,0,1
1003780,M,15,0,C,0,0
1003781,F,62,11,C,4+,0
1003782,F,31,0,B,3,0
1003783,M,32,7,C,2,0
1003784,F,30,1,C,0,0
1003785,F,26,20,C,1,0
1003786,F,29,0,B,4+,0
1003787,F,31,0,B,0,1
1003788,F,19,0,C,4+,1
1003789,F,31,0,A,0,0
1003790,F,30,17,A,1,0
1003791,M,54,18,C,2,0
1003792,M,29,6,A,1,0
1003793,M,25,4,C,3,0
1003794,F,21,4,B,3,0
1003795,F,21,4,C,3,1
1003796,M,48,14,C,4+,1
1003797,M,29,7,C,3,0
1003798,M,27,7,C,3,0
1003799,M,25,0,C,4+,1
1003800,M,24,1,B,1,1
1003801,M,18,12,B,0,0
1003802,M,22,0,C,0,1
1003803,F,41,9,C,0,0
1003804,M,33,6,B,3,0
1003805,F,40,1,C,1,0
1003806,M,22,4,A,4+,0
1003807,F,42,19,B,2,0
1003808,M,30,7,A,2,1
1003809,M,37,6,C,1,0
1003810,M,51,7,C,1,0
1003811,M,27,15,A,0,0
1003812,M,37,17,B,0,0
1003813,M,40,7,C,2,0
1003814,M,33,15,A,1,1
1003815,M,33,17,C,0,0
1003816,F,34,3,A,1,1
1003817,M,38,3,C,1,1
1003818,M,50,17,C,0,1
1003819,M,27,12,B,1,0
1003820,M,35,17,C,2,1
1003821,M,33,20,A,2,1
1003822,M,46,20,C,1,0
1003823,M,66,7,B,1,0
1003824,M,27,17,A,3,1
1003825,M,18,1,B,0,0
1003826,M,34,1,A,1,1
1003827,M,51,2,C,1,1
1003828,M,34,20,B,1,0
1003829,F,31,1,B,1,0
1003830,M,18,4,C,1,0
1003831,F,19,6,C,1,0
1003832,F,33,7,B,1,1
1003833,M,33,1,B,2,0
1003834,M,24,2,B,2,0
1003835,M,31,7,B,3,0
1003836,F,55,8,B,1,0
1003837,M,27,17,C,0,0
1003838,F,32,14,B,2,1
1003839,M,53,14,C,3,1
1003840,F,31,0,B,3,0
1003841,M,49,18,A,4+,0
1003842,F,39,16,B,4+,0
1003843,F,15,10,B,2,0
1003844,M,25,4,C,3,1
1003845,M,35,12,C,1,1
1003846,M,39,0,C,0,0
1003847,M,32,7,B,1,0
1003848,M,34,15,C,1,0
1003849,M,36,0,C,4+,0
1003850,M,21,3,B,0,0
1003851,M,26,12,A,0,0
1003852,M,54,16,B,4+,1
1003853,M,33,14,B,1,1
1003854,M,33,14,C,1,1
1003855,M,29,17,C,1,1
1003856,F,39,20,C,1,1
1003857,M,21,14,C,4+,0
1003858,F,48,9,B,2,1
1003859,M,33,0,C,1,0
1003860,M,47,17,C,0,0
1003861,M,24,4,C,3,0
1003862,M,26,17,A,3,0
1003863,M,27,0,C,2,0
1003864,M,54,20,C,0,1
1003865,F,15,10,C,2,0
1003866,M,47,14,C,3,1
1003868,M,22,12,C,0,0
1003869,M,23,17,C,0,0
1003870,M,33,17,C,0,0
1003871,M,24,4,C,4+,0
1003872,M,31,1,C,2,0
1003873,F,48,2,C,4+,0
1003874,M,26,7,A,3,0
1003875,M,30,0,C,4+,0
1003876,M,35,0,C,3,0
1003877,M,49,1,C,1,1
1003878,M,39,16,B,4+,0
1003879,M,31,3,C,1,1
1003880,M,28,7,C,2,0
1003881,M,22,2,B,1,1
1003882,M,73,14,C,1,1
1003883,M,52,16,C,2,1
1003884,M,25,4,A,1,1
1003885,M,27,12,B,4+,1
1003886,M,44,7,A,4+,1
1003887,M,22,4,C,1,0
1003888,M,47,17,C,0,1
1003889,M,46,6,C,0,1
1003890,M,21,4,C,3,0
1003891,F,75,16,A,1,1
1003892,M,34,20,A,0,0
1003893,M,29,6,C,4+,1
1003894,M,39,16,A,2,1
1003895,F,41,0,C,0,1
1003896,M,42,0,B,2,0
1003897,M,59,17,C,3,0
1003898,M,48,11,C,0,0
1003899,M,34,17,A,0,0
1003900,F,29,14,B,2,1
1003901,M,19,14,C,0,0
1003902,M,31,5,C,2,0
1003903,M,33,0,C,1,0
1003904,M,15,10,C,1,0
1003905,M,33,17,C,3,0
1003906,M,53,17,C,1,0
1003907,F,24,14,B,2,1
1003908,M,26,0,B,2,0
1003909,M,23,17,A,2,0
1003910,M,29,20,A,2,0
1003911,M,25,0,A,1,1
1003912,M,35,4,A,2,0
1003913,M,20,17,B,0,0
1003914,M,37,4,C,3,0
1003915,F,44,3,C,4+,1
1003916,M,32,4,A,2,1
1003917,F,43,9,A,0,0
1003918,M,27,18,C,1,0
1003919,M,48,0,C,3,0
1003920,M,40,17,C,1,0
1003921,M,26,14,C,2,1
1003922,M,25,4,B,1,0
1003923,M,42,2,C,2,0
1003924,M,55,12,C,1,1
1003925,M,30,12,C,1,1
1003927,F,28,16,C,2,0
1003928,M,27,0,C,1,1
1003929,M,32,5,B,1,1
1003930,M,74,3,C,0,1
1003931,M,28,5,C,1,0
1003932,M,30,7,C,0,1
1003933,F,42,6,A,1,0
1003934,M,27,0,B,2,0
1003935,M,44,18,C,4+,0
1003936,F,44,12,C,3,1
1003937,M,74,2,C,2,1
1003938,M,30,2,C,2,0
1003939,M,49,7,C,1,1
1003940,M,40,20,B,3,1
1003941,M,47,17,C,0,1
1003942,M,21,4,B,4+,0
1003943,F,37,7,C,2,1
1003944,F,42,16,C,1,0
1003945,F,48,1,B,2,0
1003946,F,30,12,B,0,0
1003947,M,31,0,C,3,0
1003948,F,47,12,C,1,1
1003949,M,46,0,C,3,0
1003950,M,26,4,C,3,0
1003951,F,25,4,C,3,1
1003952,F,49,1,C,3,0
1003953,M,26,12,A,4+,0
1003954,M,25,4,C,4+,0
1003955,M,36,0,C,0,1
1003956,M,28,0,C,4+,0
1003957,M,38,11,B,1,0
1003958,M,48,7,C,1,0
1003959,F,46,1,C,1,1
1003960,F,44,14,C,1,1
1003961,M,31,1,C,1,0
1003962,F,55,0,A,4+,0
1003963,M,54,20,A,2,0
1003964,M,62,16,C,1,1
1003965,M,19,11,C,3,0
1003966,M,34,0,C,2,1
1003967,F,25,2,A,1,0
1003968,M,30,2,C,1,0
1003969,M,67,7,A,1,1
1003970,F,32,2,C,2,1
1003971,F,20,4,B,0,0
1003972,F,29,6,C,3,0
1003973,M,34,7,A,1,1
1003974,M,37,0,C,1,1
1003975,F,27,5,B,1,0
1003976,F,30,0,B,4+,0
1003977,M,36,14,C,4+,1
1003978,M,40,13,C,2,1
1003979,F,51,9,C,1,1
1003980,M,35,4,C,2,0
1003981,F,50,0,C,3,1
1003982,M,66,13,C,2,0
1003983,M,32,0,B,1,0
1003984,M,32,7,C,1,1
1003985,M,47,16,C,1,1
1003986,M,33,7,C,2,1
1003987,F,20,4,C,2,0
1003988,F,35,14,B,4+,0
1003989,M,52,12,A,0,1
1003990,M,28,16,B,1,0
1003991,M,30,7,C,0,0
1003992,M,31,4,B,1,0
1003993,M,29,0,B,2,0
1003994,M,54,7,B,2,1
1003995,M,36,17,C,3,1
1003996,M,19,14,C,1,0
1003997,M,39,17,B,1,1
1003998,M,50,0,C,4+,1
1003999,M,36,17,B,4+,0
1004000,M,37,7,B,3,0
1004001,F,31,1,B,1,1
1004002,M,47,16,C,0,1
1004003,M,56,13,C,4+,1
1004004,M,53,0,C,1,1
1004005,M,38,7,C,3,0
1004006,M,15,7,C,3,0
1004007,M,39,12,A,1,1
1004008,M,25,1,B,2,1
1004009,M,20,7,C,4+,0
1004010,M,26,14,C,0,0
1004011,M,34,17,B,4+,0
1004012,M,25,4,C,0,0
1004013,M,34,1,C,4+,1
1004014,M,31,0,C,2,1
1004015,F,46,3,B,2,1
1004016,M,53,0,B,1,0
1004017,M,34,14,C,3,0
1004018,F,47,20,C,2,1
1004019,M,40,17,C,1,1
1004020,M,34,6,C,1,1
1004021,M,52,20,B,1,1
1004022,M,37,14,B,1,1
1004023,F,41,9,C,1,1
1004024,M,32,5,B,3,1
1004025,F,65,6,C,2,1
1004026,M,31,7,C,2,0
1004027,F,27,7,C,0,1
1004028,M,28,4,A,2,0
1004029,F,69,3,C,4+,1
1004030,M,43,7,B,3,1
1004031,M,27,0,C,0,1
1004032,M,26,12,B,1,0
1004033,M,27,6,B,1,0
1004034,M,33,0,C,1,1
1004035,M,23,4,C,1,1
1004036,M,31,1,C,2,1
1004037,M,52,16,C,2,0
1004038,M,53,6,C,1,1
1004039,M,35,16,A,2,1
1004040,M,33,20,B,2,1
1004041,M,21,3,B,2,0
1004042,M,39,15,B,3,1
1004043,F,27,15,B,3,0
1004044,F,43,3,B,1,0
1004045,M,60,13,C,2,0
1004046,M,50,17,C,0,0
1004047,M,23,4,B,1,1
1004048,F,42,1,B,1,0
1004049,M,47,11,A,3,1
1004050,M,40,6,B,1,0
1004051,M,24,14,C,2,0
1004052,M,31,2,B,0,0
1004053,M,33,18,B,1,0
1004054,M,42,3,B,1,0
1004055,M,54,0,B,4+,1
1004056,M,15,10,B,1,0
1004057,M,45,6,C,1,1
1004058,M,26,6,B,3,1
1004059,M,34,14,C,1,1
1004060,M,30,18,C,2,1
1004061,M,54,6,C,1,1
1004062,M,35,7,C,1,0
1004063,F,37,1,C,4+,0
1004064,M,46,0,A,1,1
1004065,F,47,5,C,1,1
1004066,M,31,0,C,2,0
1004067,M,49,20,C,4+,1
1004068,M,55,3,C,2,1
1004069,M,38,15,C,1,1
1004070,M,26,15,C,2,0
1004071,M,32,17,C,3,1
1004072,M,54,6,B,4+,0
1004074,M,37,6,C,0,0
1004075,M,29,16,B,3,1
1004076,M,33,17,A,2,0
1004077,F,39,2,A,3,0
1004078,M,34,15,C,0,0
1004079,M,40,17,B,3,1
1004080,M,39,1,C,2,0
1004081,M,21,12,C,2,0
1004082,M,27,20,B,4+,0
1004083,M,67,14,A,0,0
1004084,M,61,13,C,0,0
1004085,F,27,6,A,1,0
1004086,F,15,10,B,2,0
1004087,M,15,4,C,1,0
1004088,M,27,3,B,4+,1
1004089,M,34,7,A,1,0
1004090,M,57,6,C,1,1
1004091,M,34,17,A,2,1
1004092,F,32,0,C,4+,0
1004093,M,28,4,C,2,0
1004094,M,26,17,C,3,0
1004097,M,35,7,C,3,0
1004098,M,37,7,C,4+,0
1004099,M,43,17,C,0,0
1004100,M,61,6,C,1,0
1004101,M,23,4,C,3,0
1004102,M,15,10,C,1,0
1004103,M,22,16,C,1,0
1004104,M,22,16,C,1,0
1004105,M,52,7,C,1,1
1004106,M,26,16,C,1,0
1004107,F,33,0,B,1,0
1004108,M,41,17,C,2,1
1004109,M,37,3,B,0,0
1004110,F,46,7,C,3,1
1004111,M,29,15,B,4+,0
1004112,M,49,18,B,3,1
1004113,M,40,17,C,3,0
1004114,M,37,14,B,1,0
1004115,M,32,15,B,1,0
1004116,M,43,7,A,2,0
1004117,M,23,4,B,4+,0
1004118,M,34,3,C,3,0
1004119,M,53,1,C,2,0
1004120,M,33,16,C,1,1
1004121,M,49,7,B,3,0
1004122,M,24,19,C,4+,0
1004123,F,27,4,C,1,0
1004124,M,30,18,C,1,1
1004125,M,40,2,C,2,1
1004126,M,27,17,B,1,0
1004127,M,55,17,B,1,1
1004128,M,38,6,C,1,0
1004129,M,74,11,C,4+,1
1004130,M,41,6,B,4+,1
1004131,M,49,7,C,2,1
1004132,M,31,17,C,2,0
1004133,M,49,4,C,2,0
1004134,F,48,12,C,2,0
1004135,M,15,10,C,1,0
1004136,M,55,16,C,4+,0
1004137,M,34,7,C,1,0
1004138,M,33,7,B,1,1
1004139,M,55,14,B,1,1
1004140,M,29,0,B,4+,0
1004141,M,39,17,B,2,0
1004142,M,71,7,C,1,1
1004143,F,30,5,C,2,0
1004144,M,22,4,C,3,0
1004145,F,52,1,C,0,1
1004146,M,36,17,C,2,1
1004147,F,54,7,C,1,1
1004148,F,38,7,C,3,0
1004149,M,41,1,C,3,1
1004150,M,31,0,B,3,0
1004152,M,35,14,C,1,1
1004153,M,53,17,B,3,1
1004154,M,28,1,C,0,1
1004155,M,52,17,C,1,0
1004156,M,72,20,B,1,0
1004157,M,55,18,B,1,1
1004158,F,15,10,A,1,0
1004159,F,53,9,C,1,1
1004160,M,44,20,A,4+,1
1004161,M,47,0,B,3,1
1004162,F,33,14,B,3,0
1004163,M,59,7,C,1,1
1004164,M,41,1,C,0,1
1004165,F,33,14,A,1,0
1004166,F,32,7,C,0,1
1004167,M,26,20,B,1,0
1004168,F,47,6,C,4+,1
1004170,M,49,7,C,4+,1
1004171,M,62,16,C,2,1
1004172,M,42,7,C,1,1
1004173,F,19,11,C,1,0
1004174,F,44,3,C,3,0
1004175,M,44,0,C,1,0
1004176,M,46,7,C,4+,0
1004177,M,44,17,C,2,0
1004178,F,52,16,C,2,0
1004179,F,45,20,C,3,1
1004180,M,67,13,C,1,1
1004181,F,33,7,C,2,0
1004182,M,34,18,C,3,0
1004183,M,32,1,B,4+,0
1004184,M,52,7,C,0,1
1004185,M,26,14,C,3,0
1004186,M,34,7,B,1,1
1004187,F,65,20,C,2,1
1004188,M,54,7,C,3,0
1004189,M,36,14,C,2,1
1004190,M,47,17,C,0,0
1004191,F,46,15,C,0,0
1004192,M,44,17,C,3,0
1004193,M,66,13,C,1,0
1004194,M,20,4,C,1,1
1004196,M,37,14,C,1,1
1004197,F,50,1,B,2,0
1004198,M,18,4,C,0,0
1004199,F,27,9,C,2,0
1004200,M,49,7,C,1,0
1004201,F,27,0,C,3,1
1004203,M,27,18,C,2,1
1004204,M,42,7,C,4+,0
1004205,F,28,15,C,2,0
1004206,F,42,1,C,1,0
1004207,M,45,1,C,4+,0
1004208,F,38,0,C,0,0
1004209,M,71,0,C,1,0
1004210,M,31,17,C,0,0
1004211,M,49,5,C,2,1
1004213,M,43,7,B,4+,0
1004214,F,26,0,C,0,0
1004215,M,30,7,A,2,0
1004216,M,28,17,C,2,0
1004217,M,25,4,B,2,0
1004218,M,54,17,C,2,1
1004220,M,42,0,B,0,1
1004221,M,44,4,C,2,1
1004222,F,50,17,C,2,0
1004223,F,45,17,A,2,0
1004224,F,50,1,C,1,1
1004225,F,27,3,A,4+,0
1004226,F,36,6,C,1,0
1004227,M,35,19,A,0,0
1004228,M,52,18,C,1,0
1004229,M,38,17,C,2,1
1004230,M,56,13,C,0,1
1004231,F,52,18,C,4+,0
1004232,F,38,20,B,0,1
1004233,M,45,4,C,0,0
1004234,F,49,3,B,1,0
1004235,M,51,2,C,1,0
1004236,F,28,3,C,4+,1
1004237,M,26,14,C,4+,1
1004238,M,40,16,B,3,0
1004239,M,51,7,B,1,0
1004240,M,44,17,C,3,0
1004241,M,43,7,C,1,1
1004242,M,52,7,B,4+,1
1004243,M,68,7,C,2,1
1004244,M,36,17,C,1,1
1004245,M,53,12,C,3,0
1004246,F,40,7,C,0,0
1004247,M,29,4,B,0,1
1004248,M,30,4,C,1,0
1004249,F,24,17,C,1,0
1004250,F,54,0,C,4+,1
1004251,M,49,7,C,2,0
1004252,F,39,3,B,3,0
1004253,M,46,11,B,0,0
1004254,M,34,17,C,2,0
1004255,M,53,12,C,1,1
1004256,F,15,2,C,1,0
1004257,M,51,16,C,2,1
1004258,M,29,17,B,2,0
1004259,M,38,17,C,1,0
1004260,M,34,16,C,3,1
1004261,F,44,6,C,3,0
1004262,F,36,6,C,3,0
1004263,M,34,7,C,4+,0
1004264,M,47,1,C,1,1
1004265,M,31,12,C,1,0
1004266,M,73,13,C,1,1
1004267,M,43,7,C,1,1
1004268,F,49,20,B,3,0
1004269,M,44,18,B,1,1
1004270,M,49,7,C,1,1
1004271,M,40,7,B,2,0
1004272,M,50,17,B,0,0
1004273,M,48,13,A,2,1
1004274,F,46,1,C,3,1
1004275,F,49,16,C,3,0
1004276,F,48,0,C,4+,1
1004277,M,43,16,A,0,0
1004278,F,46,7,C,0,0
1004279,M,26,16,B,1,0
1004280,M,37,17,C,2,0
1004281,M,56,13,A,4+,0
1004282,M,39,0,C,1,1
1004283,F,30,9,C,1,0
1004284,M,54,7,B,1,0
1004285,M,42,0,B,3,0
1004286,M,40,17,C,0,0
1004287,M,32,7,C,2,1
1004288,F,31,9,C,1,0
1004289,M,43,14,C,4+,1
1004290,M,33,17,C,1,0
1004291,M,39,14,A,1,0
1004292,M,30,0,C,3,1
1004293,F,47,9,B,0,1
1004294,M,15,10,C,0,0
1004295,M,23,18,C,3,0
1004296,M,55,6,C,2,1
1004297,M,50,15,B,3,1
1004298,F,24,14,C,1,0
1004300,F,18,4,A,4+,0
1004301,M,36,11,C,1,1
1004302,M,52,1,C,1,0
1004303,M,34,2,B,3,0
1004304,M,25,0,C,2,0
1004305,F,49,17,B,1,1
1004306,M,49,7,C,1,1
1004307,M,35,0,B,1,0
1004308,M,34,0,C,4+,0
1004309,M,34,0,C,3,0
1004310,M,28,4,C,2,1
1004311,M,55,13,B,0,0
1004312,M,35,18,A,0,1
1004313,F,28,7,C,4+,0
1004314,M,31,17,C,3,0
1004315,M,19,4,C,2,0
1004316,M,33,6,C,1,1
1004317,F,40,14,B,0,0
1004318,M,29,5,B,3,0
1004319,M,36,7,C,2,1
1004320,M,34,5,C,1,0
1004321,M,47,7,C,3,1
1004322,F,51,6,B,1,0
1004323,M,22,4,C,2,0
1004324,M,31,5,A,1,0
1004325,M,30,0,C,4+,1
1004326,F,46,13,B,1,1
1004327,M,42,17,B,1,0
1004328,M,52,3,C,1,1
1004329,F,29,14,B,0,1
1004330,F,50,6,B,2,1
1004331,M,40,6,B,3,0
1004332,F,35,3,C,4+,1
1004333,M,51,2,C,1,1
1004334,M,33,1,C,0,0
1004335,M,36,0,B,3,0
1004336,F,35,0,B,4+,0
1004337,M,23,20,C,4+,0
1004338,F,20,5,C,0,0
1004339,M,28,2,C,3,0
1004340,F,26,17,C,1,0
1004341,M,38,17,C,1,0
1004342,M,35,0,C,2,1
1004343,M,26,12,C,1,1
1004344,M,26,1,A,4+,0
1004345,F,35,14,B,1,0
1004346,M,23,17,B,2,1
1004347,F,21,20,C,1,0
1004348,M,46,0,C,1,1
1004349,M,19,2,C,0,0
1004350,M,22,2,C,4+,0
1004351,M,28,12,C,2,0
1004352,M,18,4,B,0,0
1004353,M,34,7,A,1,0
1004354,M,41,14,B,2,0
1004355,M,53,14,C,0,0
1004356,M,42,16,C,0,1
1004357,F,40,9,C,1,1
1004358,M,45,17,C,0,0
1004359,M,25,4,C,2,0
1004360,F,26,9,B,1,0
1004361,M,41,15,C,0,1
1004362,M,35,17,B,4+,0
1004363,M,37,14,C,2,1
1004365,F,55,16,C,1,1
1004366,M,20,15,B,0,0
1004367,M,36,0,C,1,0
1004368,M,22,17,B,1,0
1004369,M,53,7,B,1,0
1004370,M,28,16,C,4+,0
1004371,F,22,4,B,3,0
1004372,M,38,17,C,3,0
1004373,M,52,12,C,1,1
1004374,M,21,4,B,1,0
1004375,F,35,5,B,1,0
1004376,F,27,5,C,3,0
1004377,M,31,0,C,1,1
1004378,M,23,17,B,4+,0
1004379,M,27,4,B,3,0
1004380,F,30,1,C,1,0
1004381,M,26,4,B,3,1
1004382,M,27,18,C,3,1
1004383,F,25,4,B,2,0
1004384,M,33,0,B,0,1
1004385,M,31,4,B,2,0
1004386,M,27,5,B,1,0
1004387,F,24,4,B,0,0
1004388,M,48,3,B,2,1
1004389,M,31,4,C,1,0
1004390,M,27,0,B,2,0
1004391,F,24,4,C,0,0
1004392,M,22,4,C,1,1
1004393,M,20,4,C,1,0
1004394,M,31,4,C,1,0
1004395,M,52,6,C,4+,1
1004396,M,25,1,C,2,1
1004397,M,19,4,C,3,0
1004398,F,20,4,C,2,0
1004399,F,20,4,C,1,1
1004400,F,22,4,C,1,0
1004401,M,22,4,A,3,0
1004402,F,23,14,C,1,0
1004403,M,32,15,C,4+,0
1004404,M,35,1,B,1,0
1004405,M,27,14,A,4+,0
1004406,M,33,16,B,2,1
1004407,M,25,4,A,1,0
1004408,F,48,2,B,1,1
1004409,M,28,14,C,1,1
1004410,M,25,19,C,2,0
1004411,M,25,4,A,3,0
1004412,M,24,4,C,1,0
1004413,M,17,13,C,1,0
1004414,M,33,4,C,2,0
1004415,M,25,0,B,1,0
1004416,M,24,4,A,3,1
1004417,M,35,15,A,3,1
1004418,F,52,0,A,2,0
